UserID,Birthday,IsSubscribed,SubscribeDate,GenderFinal,IsVIP,HasUsedWishlist,IsUsingMultipleDevices,SK_GeoCountry
3552609,,No,,Women,Not VIP,No,No,216
3561283,,No,,N/D,Not VIP,No,Yes,216
3170639,,Yes,2012-09-16 05:09:12.337,Women,Not VIP,No,No,216
1438103,,Yes,2012-02-28 15:40:32.187,Women,Not VIP,No,No,10
1975552,,Yes,2012-05-15 15:02:47.867,Women,Not VIP,Yes,No,103
1970648,,Yes,2012-05-15 15:02:47.867,N/D,Not VIP,No,No,215
1974256,,Yes,2012-05-15 15:02:47.867,N/D,Not VIP,No,No,177
3568546,,No,,N/D,Not VIP,No,No,216
3575233,,No,,Women,Not VIP,No,No,216
3583122,,Yes,2015-01-29 13:07:56.367,N/D,Not VIP,Yes,No,216
1969958,,Yes,2012-05-15 15:02:47.867,N/D,Not VIP,No,No,104769
1971260,,Yes,2012-05-15 15:02:47.867,Men,Not VIP,No,No,169
2012827,,Yes,2012-04-19 15:43:31.080,Women,Not VIP,Yes,No,77
3576243,,No,,Women,Not VIP,No,No,216
3564346,,Yes,2012-07-23 21:14:20.697,Women,Not VIP,No,No,29
1972982,,Yes,2012-05-15 15:02:47.867,Women,Not VIP,No,No,21
3565265,,No,,Women,Not VIP,Yes,No,29
3578063,,Yes,2014-07-15 23:01:11.113,Women,Not VIP,No,No,216
3090743,,No,,Women,Not VIP,No,No,216
3093933,,No,,Women,Not VIP,Yes,No,29
3115043,,No,,Men,Not VIP,No,No,216
3165070,,No,,Women,Not VIP,No,No,29
3601184,,Yes,2013-12-06 10:25:28.013,Women,Not VIP,No,No,37
1661457,,Yes,2012-04-03 16:06:52.140,N/D,Not VIP,No,No,70
1481477,,Yes,2012-03-07 15:37:40.700,N/D,Not VIP,Yes,No,13
3584073,,No,,Women,Not VIP,No,No,216
1655757,,Yes,2012-03-30 18:46:53.490,N/D,Not VIP,No,No,37
1662842,1996-09-13,Yes,2012-04-03 16:06:52.140,Men,Not VIP,Yes,No,70
1664263,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,216
3599743,,No,,Women,Not VIP,No,No,29
1664403,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,216
1668351,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,216
1670393,,Yes,2012-04-03 16:06:52.140,Men,Not VIP,No,No,216
1677211,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,Yes,No,216
1663040,,Yes,2012-04-03 16:06:52.140,Men,Not VIP,Yes,No,216
3599757,,No,,N/D,Not VIP,Yes,No,216
1656146,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,Yes,No,216
1657771,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,216
1662332,,Yes,2012-04-03 16:06:52.140,N/D,Not VIP,Yes,No,216
1674149,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,216
2060445,1965-10-05,Yes,2012-05-26 17:10:05.880,Women,Not VIP,No,No,103
1668678,,Yes,2012-03-24 23:17:36.933,Women,Not VIP,Yes,No,29
1674319,1990-03-18,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,29
1678272,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,216
1677555,1990-03-16,Yes,2012-04-03 16:06:52.140,Men,Not VIP,No,No,29
3010590,,Yes,2015-04-23 21:43:30.700,Women,Not VIP,Yes,No,29
3018635,,Yes,2013-09-05 23:37:07.107,Women,Not VIP,No,No,216
3023358,,Yes,2011-10-27 19:55:42.960,N/D,Not VIP,No,No,70
3034379,,No,,N/D,Not VIP,No,No,216
3012550,,No,,N/D,Not VIP,No,No,216
3016126,,Yes,2012-09-01 13:25:40.410,Men,Not VIP,No,No,29
3018600,,No,,Women,Not VIP,No,No,216
3009821,,No,,Men,Not VIP,No,No,70
3037186,,Yes,2012-08-27 14:40:34.510,N/D,Not VIP,Yes,No,29
3038965,,No,,Women,Not VIP,No,No,216
3017920,,Yes,2012-09-03 00:52:07.577,N/D,Not VIP,No,No,216
3021582,1976-12-16,No,,Women,Not VIP,No,No,29
3025394,1984-10-07,Yes,2013-12-14 13:03:24.573,Women,Not VIP,No,No,29
4105036,,Yes,2012-10-19 01:27:34.530,Men,Not VIP,No,No,216
1720238,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,No,No,70
4101948,,No,,Men,Not VIP,No,No,216
3021270,,Yes,2012-03-20 14:45:22.910,N/D,Not VIP,No,No,216
3012783,,Yes,2012-12-19 12:39:54.917,Men,Not VIP,Yes,No,216
3031382,,Yes,2012-09-03 07:32:12.140,Women,Not VIP,No,No,216
3037134,,Yes,2012-07-24 19:29:31.130,Women,Not VIP,Yes,Yes,216
3038395,,No,,N/D,Not VIP,No,No,216
4106974,,No,,Men,Not VIP,No,No,216
4108010,,No,,Women,Not VIP,No,No,216
3040611,,No,,Women,Not VIP,No,No,29
1715512,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,216
1715729,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,Yes,No,216
1715793,,Yes,2012-04-13 17:47:38.020,N/D,VIP@Feb14,Yes,Yes,216
1715795,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,216
694496,,Yes,2011-10-25 18:50:48.773,Women,Not VIP,No,Yes,216
1680940,,Yes,2012-04-03 15:48:48.477,N/D,Not VIP,Yes,No,216
1687612,,Yes,2012-04-05 19:45:20.320,Men,Not VIP,No,No,216
1697933,,Yes,2012-04-06 17:55:35.657,N/D,Not VIP,No,No,216
1683688,,Yes,2012-04-05 19:45:20.320,Men,Not VIP,No,No,29
1689836,,Yes,2012-02-21 20:25:44.510,Men,Not VIP,Yes,No,216
1689970,,Yes,2012-04-05 19:45:20.320,N/D,Not VIP,No,No,216
1685027,,Yes,2012-04-05 19:45:20.320,N/D,Not VIP,Yes,Yes,216
1687903,,Yes,2012-04-05 19:45:20.320,N/D,Not VIP,No,No,216
1689388,,Yes,2012-04-05 19:45:20.320,Men,Not VIP,No,No,216
1690475,1980-06-30,Yes,2012-04-05 19:45:20.320,Men,Not VIP,Yes,Yes,70
1706655,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,No,No,216
1709895,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,216
1501306,1976-12-31,Yes,2012-02-21 20:25:44.510,Women,Not VIP,Yes,No,215
1699079,,Yes,2012-04-06 17:55:35.657,N/D,Not VIP,No,No,216
1705370,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,216
1699449,,Yes,2012-04-06 17:55:35.657,Women,Not VIP,No,No,216
1711598,1963-01-17,Yes,2012-04-13 17:47:38.020,Men,Not VIP,Yes,No,216
1501041,,Yes,2012-03-07 15:37:42.147,Men,Not VIP,No,No,215
3541593,,No,,N/D,Not VIP,Yes,Yes,216
3550074,,No,,Women,Not VIP,No,No,216
1709669,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,No,No,216
753482,1994-07-22,Yes,2011-11-08 20:05:17.230,Men,Not VIP,Yes,No,29
670307,,Yes,2011-10-18 19:20:56.910,N/D,Not VIP,No,No,216
758187,1983-09-05,Yes,2011-11-10 19:43:06.460,Women,Not VIP,No,No,216
4120069,,No,,Women,Not VIP,No,No,216
4122088,,No,,Women,Not VIP,No,No,215
4104886,,No,,N/D,Not VIP,No,No,29
1723922,1986-06-06,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,216
1724495,,Yes,2012-04-13 17:47:38.020,Men,Not VIP,No,No,216
1719084,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,Yes,Yes,216
1504358,1991-08-22,Yes,2012-03-09 16:05:42.620,Women,Not VIP,No,No,13
1508819,,Yes,2012-03-09 16:05:42.620,Men,Not VIP,No,No,118
1725150,1985-11-15,Yes,2012-04-10 13:15:55.217,Women,Not VIP,Yes,No,70
691643,1973-03-27,Yes,2011-08-16 21:00:07.443,Women,Not VIP,Yes,No,216
3146981,,Yes,2012-08-27 03:09:27.290,Women,Not VIP,Yes,Yes,29
3584702,,No,,N/D,Not VIP,No,No,216
1411482,,Yes,2012-02-28 15:40:32.187,Women,Not VIP,Yes,Yes,181
1959550,,Yes,2012-05-15 15:02:47.867,Men,Not VIP,No,No,103
2031106,,Yes,2012-05-22 17:30:57.187,N/D,Not VIP,Yes,No,169
1708654,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,No,No,216
1513305,,Yes,2012-03-09 16:05:42.620,Women,Not VIP,No,No,76
1702566,,No,2012-04-13 17:47:38.020,N/D,Not VIP,No,No,216
1704119,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,29
1707466,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,Yes,No,216
2069019,,Yes,2012-05-29 19:44:49.540,N/D,Not VIP,No,No,21
728076,,Yes,2011-11-02 17:14:55.637,N/D,Not VIP,No,No,216
2069582,,Yes,2012-05-27 13:34:53.950,N/D,Not VIP,No,No,215
2075111,1992-11-26,Yes,2012-05-29 19:44:49.540,Men,Not VIP,Yes,Yes,181
1495742,,Yes,2012-03-07 15:37:40.700,Men,Not VIP,No,No,165
1436993,,Yes,2012-02-28 15:40:32.187,Men,Not VIP,No,No,215
1437054,,Yes,2012-02-28 15:40:32.187,Women,Not VIP,Yes,No,146
2063397,,Yes,2012-05-29 19:44:49.540,Men,Not VIP,Yes,No,215
1983887,,Yes,2012-05-17 15:11:33.593,Men,Not VIP,No,No,77
2010727,,Yes,2012-05-22 17:30:57.187,Women,Not VIP,No,No,55
2034478,,Yes,2012-05-23 15:30:11.823,N/D,Not VIP,No,No,215
1459666,,Yes,2012-03-07 15:37:40.700,N/D,Not VIP,No,Yes,197
1479959,1983-03-24,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,196
2060119,,Yes,2012-05-29 19:44:49.540,Men,Not VIP,No,No,196
1671151,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,Yes,Yes,216
1750636,,Yes,2012-04-16 18:11:48.463,Men,Not VIP,No,No,37
1751336,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,No,No,29
1751793,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,No,No,216
739973,,Yes,2011-11-08 20:05:17.230,N/D,Not VIP,No,No,216
1984185,,Yes,2012-05-17 15:11:33.593,N/D,Not VIP,No,No,77
2057774,1990-09-23,Yes,2012-05-26 16:22:28.980,Women,Not VIP,No,No,215
2058691,,Yes,2012-05-29 19:44:49.540,N/D,Not VIP,No,No,215
1750115,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,No,No,29
1759140,,Yes,2012-04-14 20:20:45.370,Men,Not VIP,No,No,216
1754306,1988-12-09,Yes,2012-02-21 20:25:44.510,Men,Not VIP,Yes,Yes,37
2035617,,Yes,2012-05-23 15:30:11.823,Women,Not VIP,No,No,13
2048978,,Yes,2012-05-24 15:24:30.827,Women,Not VIP,No,No,77
2056659,,Yes,2012-05-29 19:44:49.540,Women,Not VIP,Yes,No,103
1546177,1972-06-26,Yes,2012-03-15 18:23:32.587,Men,Not VIP,No,No,197
1552929,,Yes,2012-03-15 18:23:32.587,Women,Not VIP,Yes,No,153
2064047,,Yes,2012-04-01 14:18:20.967,Women,Not VIP,No,No,181
1461380,,Yes,2012-03-05 13:10:43.183,N/D,Not VIP,Yes,No,169
1461665,,Yes,2012-03-02 15:10:22.523,Women,Not VIP,No,No,101
1461733,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,14
2126255,1960-11-19,Yes,2012-05-24 15:24:31.287,Women,Not VIP,Yes,No,13
2126250,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,Yes,No,103
2137344,,Yes,2012-06-06 18:48:50.010,N/D,Not VIP,Yes,No,167
3603021,,Yes,2012-11-09 04:43:13.460,N/D,Not VIP,Yes,No,216
1466644,,Yes,2012-03-07 15:37:40.700,N/D,Not VIP,No,No,106
1470788,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,215
2136197,,Yes,2012-06-06 18:48:50.010,Women,Not VIP,No,No,77
1716375,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,216
2039955,,Yes,2012-05-23 08:32:06.900,Women,Not VIP,No,No,104769
4105548,,Yes,2012-11-20 03:06:57.470,N/D,Not VIP,Yes,Yes,216
4120699,,Yes,2012-11-20 18:59:11.373,Women,Not VIP,No,No,214
2135524,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,No,Yes,77
2151425,,Yes,2012-06-07 15:17:22.810,Women,Not VIP,No,No,104769
1689503,,Yes,2012-04-05 19:45:20.320,Women,Not VIP,No,Yes,216
1496650,,Yes,2012-03-07 15:37:40.700,N/D,Not VIP,No,No,13
3887296,,Yes,2012-11-16 17:37:27.647,Women,Not VIP,Yes,No,216
1549631,1982-11-08,Yes,2012-03-15 18:23:32.587,Men,Not VIP,Yes,No,61
1729744,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,29
1729769,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,216
1476097,,Yes,2012-03-05 17:23:40.923,Women,Not VIP,Yes,No,93
2126695,,Yes,2012-06-05 14:56:30.743,N/D,Not VIP,No,No,215
2152250,,Yes,2012-06-07 15:17:22.810,N/D,Not VIP,No,No,215
1754585,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,Yes,No,216
1762824,,Yes,2012-04-16 18:11:48.463,N/D,Not VIP,No,No,70
1742431,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,216
1730660,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,Yes,No,216
1736994,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,Yes,No,216
1737447,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,Yes,No,29
1738180,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,Yes,No,216
1743163,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,No,No,216
1563695,,Yes,2012-03-20 14:45:22.637,N/D,Not VIP,No,No,103
1741544,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,216
2507309,,Yes,2012-07-13 14:43:33.197,N/D,Not VIP,No,No,216
2507595,,Yes,2012-07-13 14:43:33.197,Women,Not VIP,No,No,216
2514236,,Yes,2012-07-17 15:34:14.613,Men,Not VIP,No,No,216
2506899,,No,2012-07-13 14:43:33.197,N/D,Not VIP,Yes,No,216
2079004,,Yes,2012-05-29 19:44:49.540,Women,Not VIP,No,No,215
2506663,,Yes,2011-12-24 11:19:23.833,Women,Not VIP,Yes,No,29
2508201,,Yes,2012-07-13 14:43:33.197,Women,Not VIP,No,Yes,216
2518144,,Yes,2012-07-17 15:34:14.613,Women,Not VIP,No,Yes,216
2534088,,Yes,2012-07-17 15:34:14.613,N/D,Not VIP,No,No,37
2534156,,Yes,2012-07-15 08:21:57.073,Women,Not VIP,No,No,29
2509460,,Yes,2012-07-13 14:43:33.197,N/D,Not VIP,Yes,No,216
2510663,,Yes,2012-07-13 14:43:33.197,Women,Not VIP,Yes,No,216
2085532,,Yes,2012-05-29 19:44:49.540,Men,Not VIP,Yes,No,96
1609596,,Yes,2012-03-27 15:19:20.043,N/D,Not VIP,No,No,77
1753004,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,No,No,216
1760860,,Yes,2012-04-16 18:11:48.463,N/D,Not VIP,No,No,216
1763586,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,Yes,No,216
3887070,1990-02-28,No,,Men,Not VIP,No,No,29
1742319,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,Yes,No,216
2059562,,Yes,2012-04-13 17:47:38.610,Men,Not VIP,No,No,77
1545436,,Yes,2012-03-15 18:23:32.587,Women,Not VIP,No,No,215
1738822,,Yes,2012-04-03 16:06:52.540,N/D,Not VIP,Yes,No,70
2059230,,Yes,2012-05-29 19:44:49.540,Women,Not VIP,No,No,211
1577080,,Yes,2012-03-20 14:45:22.637,Women,Not VIP,Yes,No,13
1596200,,Yes,2012-03-22 15:05:00.330,Men,Not VIP,Yes,No,146
1599040,,Yes,2012-03-27 15:19:20.043,Men,Not VIP,No,No,215
1728436,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,Yes,Yes,216
2515114,,Yes,2012-07-17 15:34:14.613,N/D,Not VIP,No,No,216
2516954,,Yes,2012-07-17 15:34:14.613,Women,Not VIP,Yes,No,216
2521057,,Yes,2012-07-17 15:34:14.613,Women,Not VIP,Yes,Yes,216
2079350,,Yes,2012-05-29 19:44:49.540,N/D,Not VIP,No,No,164
2544801,,Yes,2012-07-17 15:34:14.613,N/D,Not VIP,No,No,216
1510586,,Yes,2012-03-09 16:05:42.620,Women,Not VIP,Yes,No,13
2093700,,Yes,2012-05-31 15:11:26.670,Men,Not VIP,No,No,215
2126151,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,Yes,No,55
2092356,,Yes,2012-05-31 15:11:26.670,N/D,Not VIP,No,No,197
1656126,,Yes,2012-04-03 16:06:52.140,N/D,Not VIP,Yes,No,167
2203392,1977-07-07,Yes,2012-06-12 18:29:36.647,Women,VIP,Yes,Yes,197
1656662,,Yes,2012-04-03 16:06:52.140,N/D,Not VIP,No,No,157
2119521,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,No,No,215
1667919,,Yes,2012-04-03 16:06:52.140,N/D,Not VIP,No,No,215
2086151,,Yes,2012-05-29 19:44:49.540,Women,Not VIP,No,No,104769
1571719,,Yes,2012-03-20 14:45:22.637,Men,Not VIP,Yes,No,80
2100337,,Yes,2012-05-31 19:19:07.850,Women,Not VIP,No,No,101
1623102,,Yes,2012-03-27 15:19:20.043,Women,Not VIP,No,No,153
1577529,,Yes,2011-11-25 20:09:30.937,Women,Not VIP,Yes,No,109
1585374,,Yes,2012-03-22 15:05:00.330,Women,Not VIP,No,No,215
1594284,,Yes,2012-03-22 15:05:00.330,Women,Not VIP,Yes,Yes,215
1604594,,Yes,2012-03-27 15:19:20.043,Women,Not VIP,No,No,110
2514074,,Yes,2012-07-17 15:34:14.613,N/D,Not VIP,Yes,No,216
2518486,,Yes,2012-07-17 15:34:14.613,N/D,Not VIP,Yes,No,216
2540060,,Yes,2012-07-17 15:34:14.613,N/D,Not VIP,No,No,109
2126897,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,No,No,793456
1667120,1987-09-13,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,165
2098070,,Yes,2012-05-31 15:11:26.670,N/D,Not VIP,Yes,Yes,181
2538539,,Yes,2012-07-17 15:34:14.613,Men,Not VIP,Yes,No,216
2541679,,Yes,2012-07-16 12:59:50.630,N/D,Not VIP,Yes,Yes,70
2511288,,Yes,2012-07-13 14:43:33.197,N/D,Not VIP,No,No,70
2522550,,Yes,2012-05-22 17:30:57.653,N/D,Not VIP,Yes,No,70
2529070,,Yes,2012-07-17 15:34:14.613,N/D,Not VIP,Yes,No,29
2545103,,Yes,2012-07-16 18:15:03.673,Men,Not VIP,No,No,216
2190126,,Yes,2012-06-12 18:29:36.647,N/D,Not VIP,No,No,55
2106383,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,No,No,215
2109108,,Yes,2012-06-05 14:56:30.743,N/D,Not VIP,No,No,104769
2538016,,Yes,2012-07-17 15:34:14.613,Women,Not VIP,Yes,No,29
2539318,,Yes,2012-07-17 15:34:14.613,N/D,Not VIP,No,No,29
1618591,,Yes,2012-03-27 15:19:20.043,Men,Not VIP,No,No,77
1635984,,Yes,2012-03-29 15:15:07.637,Men,Not VIP,No,No,153
3909446,,No,,Men,Not VIP,No,No,216
2498621,,No,2012-07-13 14:43:33.197,N/D,Not VIP,No,No,216
2504669,1993-02-02,No,,Men,Not VIP,Yes,No,70
2545781,,Yes,2012-07-17 15:34:14.613,Women,Not VIP,No,No,216
1509830,,Yes,2012-03-09 16:05:42.620,Women,Not VIP,Yes,No,793456
1510500,,Yes,2012-03-09 16:05:42.620,Women,Not VIP,Yes,No,93
2531056,,Yes,2012-06-12 18:29:37.213,N/D,Not VIP,Yes,Yes,70
2536417,,Yes,2012-07-11 15:22:59.857,Men,Not VIP,No,No,216
1525696,,Yes,2012-03-13 14:38:51.833,N/D,Not VIP,Yes,No,96
2023304,,Yes,2012-05-22 17:30:57.187,Men,Not VIP,No,No,197
1516131,,Yes,2012-03-13 14:38:51.833,Women,Not VIP,No,No,153
1534101,,Yes,2012-03-09 16:05:42.620,N/D,Not VIP,No,No,77
2114133,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,No,No,215
2052047,,Yes,2012-05-24 22:20:04.847,Women,Not VIP,No,No,215
2047915,,Yes,2012-05-24 15:24:30.827,Women,Not VIP,Yes,No,177
1529283,,Yes,2012-03-13 14:38:51.833,N/D,Not VIP,No,No,177
1730972,,Yes,2012-04-13 17:47:38.020,Men,Not VIP,No,No,216
1570914,,Yes,2012-03-20 14:45:22.637,N/D,Not VIP,No,No,32
1571131,,Yes,2012-03-20 14:45:22.637,Women,Not VIP,No,No,77
2107299,,Yes,2012-06-05 14:56:30.743,Men,Not VIP,No,No,215
1628609,,Yes,2012-03-27 15:19:20.043,Men,Not VIP,No,No,103
1629111,,Yes,2012-03-27 15:19:20.043,Women,Not VIP,Yes,Yes,167
1633198,,Yes,2010-01-04 15:11:19.420,Men,Not VIP,No,No,104768
2195863,,Yes,2012-06-12 18:29:36.647,Men,Not VIP,Yes,No,104769
2559233,,Yes,2012-07-19 16:04:21.193,Women,Not VIP,No,No,216
2567036,,Yes,2012-07-19 16:04:21.193,Men,Not VIP,No,No,216
3910481,,No,,Women,Not VIP,No,No,216
2504768,,Yes,2009-04-20 12:54:22.543,N/D,Not VIP,No,No,216
1674499,1987-02-04,Yes,2012-04-03 16:06:52.140,Women,Not VIP,Yes,No,106
2146240,,Yes,2012-06-06 18:48:50.010,Men,Not VIP,No,No,215
1642211,,Yes,2012-03-29 15:15:07.637,Women,Not VIP,No,No,597577
2505643,,Yes,2012-07-13 14:43:33.197,Women,Not VIP,No,No,216
2145660,,Yes,2012-06-06 18:48:50.010,Women,Not VIP,Yes,No,215
2546953,,Yes,2012-07-16 22:22:33.210,N/D,Not VIP,No,No,216
2567038,,Yes,2012-07-19 16:04:21.193,Women,Not VIP,No,No,216
2559986,,Yes,2012-07-19 16:04:21.193,Women,Not VIP,No,No,216
2577568,,No,2012-07-24 19:29:30.403,Men,Not VIP,No,No,216
1678415,1981-11-17,Yes,2012-04-03 16:06:52.140,Men,Not VIP,Yes,Yes,109
2577918,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,Yes,Yes,216
3909609,,No,,N/D,Not VIP,Yes,Yes,216
3912181,,No,,N/D,Not VIP,No,No,70
2547526,,Yes,2012-07-17 15:34:14.613,N/D,Not VIP,No,No,216
2562400,,No,2012-07-19 16:04:21.193,N/D,Not VIP,No,No,216
1465637,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,Yes,No,181
1467266,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,21
1550762,,Yes,2012-03-15 18:23:32.587,Women,Not VIP,No,No,13
2155436,,Yes,2012-06-07 15:17:22.810,Women,Not VIP,Yes,Yes,13
1686039,,Yes,2012-04-05 19:45:20.320,Women,Not VIP,No,No,104769
1686154,,Yes,2012-04-04 10:41:42.490,Women,Not VIP,Yes,No,80
2578348,,Yes,2012-07-06 20:29:53.643,Women,Not VIP,No,No,29
2565892,,Yes,2012-07-19 16:04:21.193,Women,Not VIP,No,No,216
2578753,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,216
2209038,,Yes,2012-05-29 19:44:50.113,N/D,Not VIP,No,No,215
2126945,,Yes,2012-06-04 12:15:22.453,Men,Not VIP,No,No,196
2211863,,Yes,2012-06-13 10:28:59.720,Women,Not VIP,Yes,Yes,93
2217747,,Yes,2012-06-13 21:13:20.537,N/D,Not VIP,No,Yes,69
2129155,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,No,No,119
2115861,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,No,No,215
1737635,,Yes,2010-04-19 12:48:46.013,Women,Not VIP,No,No,29
1701322,,Yes,2012-04-06 17:55:35.657,N/D,Not VIP,No,No,215
2164005,,Yes,2012-06-08 19:12:33.363,Men,Not VIP,Yes,No,13
2524859,,Yes,2012-07-17 15:34:14.613,Men,Not VIP,No,No,216
2534065,,Yes,2012-07-17 15:34:14.613,N/D,Not VIP,No,No,216
1612334,,Yes,2012-03-27 15:19:20.043,N/D,Not VIP,No,No,77
2118211,,Yes,2012-06-03 07:08:13.163,Men,Not VIP,Yes,No,13
1688753,,Yes,2012-04-05 19:45:20.320,Women,Not VIP,Yes,Yes,15
2169152,,Yes,2012-06-08 19:12:33.363,N/D,Not VIP,No,No,215
1721826,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,215
1723932,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,Yes,Yes,167
2575193,,Yes,2012-02-21 20:25:44.510,Women,Not VIP,No,No,216
2581191,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,216
2582009,,Yes,2012-07-24 19:29:30.403,Men,Not VIP,No,No,216
1775884,,Yes,2012-04-17 15:38:41.460,Women,Not VIP,No,No,196
2573580,,Yes,2012-07-19 16:04:21.193,N/D,Not VIP,Yes,No,216
2575333,,Yes,2012-07-19 16:04:21.193,N/D,Not VIP,No,No,216
2587352,,Yes,2012-07-24 19:29:30.403,Men,Not VIP,No,No,216
2174065,,Yes,2012-06-12 18:29:36.647,N/D,Not VIP,Yes,Yes,215
2167560,,Yes,2012-06-08 19:12:33.363,Men,Not VIP,No,No,215
2181696,,Yes,2012-06-12 18:29:36.647,Women,Not VIP,No,No,215
1701028,,Yes,2012-04-06 17:55:35.657,Women,Not VIP,No,Yes,17
1741843,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,14
1748309,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,344835
1751450,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,No,No,215
2587291,,Yes,2012-07-24 19:29:30.403,Men,Not VIP,No,No,216
2592521,,Yes,2012-07-21 04:46:25.813,Men,Not VIP,No,No,216
2591530,,Yes,2012-07-24 19:29:30.403,Women,Not VIP,No,No,216
1778685,,Yes,2012-04-17 15:38:41.460,Women,Not VIP,Yes,No,211
1779087,,Yes,2012-04-17 15:38:41.460,Women,Not VIP,No,No,153
1750586,,Yes,2012-04-03 16:06:52.793,Women,Not VIP,Yes,Yes,103
2179555,,Yes,2012-06-10 11:39:33.647,Women,Not VIP,Yes,No,103
1782699,1972-05-13,Yes,2012-04-17 18:50:56.617,Men,Not VIP,No,No,101
1801702,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,No,No,13
1796751,,Yes,2012-04-19 15:43:30.457,Women,Not VIP,No,No,55
2186695,,Yes,2012-06-12 18:29:36.647,Women,VIP,Yes,Yes,215
1784141,,Yes,2012-04-19 15:43:30.457,N/D,Not VIP,No,No,98
2191408,,Yes,2012-06-12 18:29:36.647,Women,Not VIP,No,No,13
1884301,,Yes,2012-05-03 15:01:44.230,Women,Not VIP,No,No,215
2187567,,Yes,2012-06-12 18:29:36.647,Women,Not VIP,No,Yes,215
1634051,,Yes,2012-03-27 20:05:36.840,Women,Not VIP,No,No,14
2202407,1984-11-22,Yes,2012-06-12 18:29:36.647,Men,Not VIP,No,No,77
1872765,,Yes,2012-05-01 15:04:53.000,N/D,Not VIP,No,No,13
1875174,,Yes,2012-05-01 15:04:53.000,N/D,Not VIP,Yes,Yes,215
1904203,,Yes,2012-05-08 15:06:28.760,Women,Not VIP,No,No,164
1897891,,Yes,2012-05-04 15:00:34.417,Women,Not VIP,No,No,104769
